review_text,processed_text,predictions
makan siang gratis emg program yg gak cocok buat negara dgn penduduk segini banyak. bkn solusi buat 'si lapar' jg krn akar masalahnya lebih kompleks dari itu. skrg malah framing diri sendiri buat jadi 'hero' krn pake duit pribadi lol you run a country not a private business pls,makan siang gratis memang program yang tidak cocok buat negara dengan duduk gin banyak bukan solusi buat si lapar juga karena akar masalah lebih kompleks dari itu sekarang bahkan framing diri sendiri buat jadi hero karena pakai uang pribadi tertawa you run a country not a private business pls,Negatif
@MorphoMenelausX Dua sampai tiga bulan kedepan fokus masyarakat terhadap makan siang gratis akan memudar (bisa karena ada pengalihan isu). Nasib baik jika koutanya dikurangi agar anggaran perporsi bisa lebih layak dan kemungkinan buruk jika program nya menjadi lahan basah korupsi.,dua sampai tiga bulan depan fokus masyarakat hadap makan siang gratis akan pudar bisa karena ada alih isu nasib baik jika koutanya rang agar anggar porsi bisa lebih layak dan mungkin buruk jika program nya jadi lahan basah korupsi,Negatif
@PelatihT1dur Berarti program makan siang gratis ini di paksakan anggaran belum ada tapi tetap dipaksakan dijalankan,arti program makan siang gratis ini di paksa anggar belum ada tapi tetap paksa jalan,Negatif
@aromapetrikorr Makan siang gratis memang bagus tapi sebanyak apapun meringkus koruptor blm bisa mendanai program ini secara baik. Sehingga dampak baik nya tidak merata tergantung kesanggupan masingÂ² vendor karna harga barang tiap daerah beda. Wkwkw terlalu memaksakan,makan siang gratis memang bagus tapi banyak apa ringkus koruptor belum bisa dana program ini cara baik sehingga dampak baik nya tidak rata gantung sanggup masing vendor karena harga barang tiap daerah beda wkwkw terlalu paksa,Positif
tolong program makan siang gratis beli di kakak ini aja. 15k sudah sangat lebih dari worth it daripada kalian masak sendiri makanan 15 rb serasa 5rb,tolong program makan siang gratis beli di kakak ini saja ke sudah sangat lebih dari worth it daripada kalian masak sendiri makan ribu serasa ribu,Positif
yang ngurusin sistem program makan siang gratis tuh gimana sihh kek yang.. ga niat gitu ngasihnya anjir ?? kalo gini mah makanan dari sn much way better dari ini halah puqi (alhamdulillah),yang urus sistem program makan siang gratis itu bagaimana sihh seperti yang tidak niat begitu ngasihnya anjing kalau begini mah makan dari sn much way better dari ini halah puqi alhamdulillah,Negatif
Program makan siang gratis pun berjalan masing tangan penuh korup mulai mengambil komisi Di meja makan wartawan bertanya gimana dek rasanya? Enak bu anak itu menjawab sambil menahan raut muka datar terpaksa.,program makan siang gratis pun jalan masing tangan penuh korupsi mulai ambil komisi di meja makan wartawan tanya bagaimana adik rasa enak bu anak itu jawab sambil tahan raut muka datar paksa,Positif
@FOODFESS2 uda lah program makan siang gratis pake catering kamu aza,sudah lah program makan siang gratis pakai catering kamu aza,Positif
Saran saya Pak @prabowo @Gerindra program makan siang gratis yg tujuannya utk pencegahan stunting diperuntukkan untuk anak usia dini saja (PAUD-SD). Usia SMP dan SMA sudah bukan usia pencegahan stunting lagi karna pencegahan stunting fokusnya pada saat pertumbuhan msih pesat,saran saya pak program makan siang gratis yang tuju untuk cegah stunting untuk untuk anak usia dini saja paud sd usia sampai dan sma sudah bukan usia cegah stunting lagi karena cegah stunting fokus pada saat tumbuh masih pesat,Positif
@Verraagustian_ iya ember pada dasar nya Program nya Prabowo makan siang BERGUSI GRATIS ini sejak awal pilpres 2024 emang nama nya PROGRAM MAKAN HATI ( rakyat Indonesia) tetapi dalam pelaksanaan nya GAK PUNYA HATI ., iya ember pada dasar nya program nya prabowo makan siang gus gratis ini sejak awal pilih presiden memang nama nya program makan hati rakyat indonesia tetapi dalam laksana nya tidak punya hati,Negatif
 Karena banyaknya kasus keracunan makanan program makan siang gratis kita hentikan sampai waktu yang tidak ditentukan ,karena banyak kasus racun makan program makan siang gratis kita henti sampai waktu yang tidak tentu,Positif
Tp kalo dilihat-lihat program makan siang gratis ini menunya lebih bagus makanan yg aku dpt sewaktu ikut BLK,tapi kalau lihat lihat program makan siang gratis ini menu lebih bagus makan yang aku dapat waktu ikut blk,Positif
@__AnakKolong Hashim: Program Makan Gratis Prabowo Dua Kali Sehari Pagi Dan Siang. Kalau mau nambah Sore dan malam. https://t.co/ta2DsFtgHY,anakkolong hashim program makan gratis prabowo dua kali hari pagi dan siang kalau mau nambah sore dan malam,Negatif
@aewin86 patungan se indonesia kalo semua masuk ke makan siang gratis sih oke aja. tapi kita kan tau ditengah jalan pasti ada perseran ke beberapa org. inilah yg mmbuat program ini blm siap di konoha,patungan se indonesia kalau semua masuk ke makan siang gratis sih oke saja tapi kita kan tahu tengah jalan pasti ada seran ke beberapa orang ini yang mmbuat program ini belum siap di konoha,Negatif
bm nasi kotak nya program makan siang gratis,bm nasi kotak nya program makan siang gratis,Positif
Program makan siang gratis gak bakal bertahan lama,program makan siang gratis tidak bakal tahan lama,Negatif
Kok bisa 10rb tapi better dari program makan siang gratis Nasional?,kok bisa ribu tapi better dari program makan siang gratis nasional,Positif
Sebenernya program makan siang gratis bagus tapi kalo menurutku belom cocok untuk diterapin di negara berkembang kayak Indonesia karena pasti butuh banyak dana. Belom lagi kan Indonesia ini luas banget. Untuk anak-anak yang tinggal di daerah yang sulit dijangkau itu gimana?,sebenernya program makan siang gratis bagus tapi kalau turut belum cocok untuk diterapin di negara kembang kayak indonesia karena pasti butuh banyak dana belum lagi kan indonesia ini luas banget untuk anak anak yang tinggal di daerah yang sulit jangkau itu bagaimana,Negatif
Bayangin adik adik ini punya mamah dan papah hebat yang sekali masak di rumah sangat lezat harus dihadapi dengan makan siang gratis yang tidak enak. Btw anak kecil banyak yg picky eater makanya dripada program makan gratis mending harga sembako turun biar parents sja,bayangin adik adik ini punya mamah dan papah hebat yang sekali masak di rumah sangat lezat harus hadap dengan makan siang gratis yang tidak enak ngomong-ngomong anak kecil banyak yang picky eater karena dripada program makan gratis lebih baik harga sembilan bahan pokok turun biar parents sja,Negatif
@haurmoniez enak-enak banget lauknya. kalau kayak gini pasti anaknya bakal semangat makan. gizi proteinnya juga terpenuhi. ditambah lagi nggak food waste karena nasinya ambil sendiri jadi menyesuaikan porsi anak. nggak tau deh program makan siang gratis ngaco banget. lagian 10k juga pasti,enak enak banget lauk kalau kayak begini pasti anak bakal semangat makan gizi protein juga penuh tambah lagi tidak food waste karena nasi ambil sendiri jadi sesuai porsi anak tidak tahu deh program makan siang gratis ngaco banget lagi ke juga pasti,Negatif
@NenkMonica Pemerintahan macam apa ini urusan negara dicampur-aduk menggunakan uang pribadi. Makan siang gratis itu program pemerintah bukan charity show Prabowo.,perintah macam apa ini urus negara campur aduk guna uang pribadi makan siang gratis itu program perintah bukan charity show prabowo,Positif
habis ngobrol rutin bareng ayah ibu bahasan kali ini program makan siang gratis yang risikonya,habis ngobrol rutin bareng ayah ibu bahas kali ini program makan siang gratis yang risiko,Negatif
berubah2 mulu nih program makan siang gratis 02 tanggung jawab lah anj demo sono ke jalan turunin presiden lu ganti yang lebih kompeten. dikasi kompeten masih mau ngoceh angin ga punya ktp? gak malu tuh denger pohon sawit juga ada daun? tau bedanya hutan sama kebon kan? nj,ubah melulu ini program makan siang gratis tanggung jawab lah anj demo sana ke jalan turunin presiden kamu ganti yang lebih kompeten kasi kompeten masih mau ngoceh angin tidak punya ktp tidak malu itu denger pohon sawit juga ada daun tahu beda hutan sama kebon kan nj,Negatif
Makan siang gratis ga semua tepat sasaran kalaupun mau bikin program makan siang gratis di bwt khusus utk anak2 yg kurang mampu yg jarang makan makanan enak dan bhkan ada yg harus ngamen dulu baru bisa makan,makan siang gratis tidak semua tepat sasar kalaupun mau bikin program makan siang gratis di buat khusus untuk anak yang kurang mampu yang jarang makan makan enak dan bhkan ada yang harus ngamen dulu baru bisa makan,Negatif
Melihat eksekusi program ini yg amburadul jadi terpikir sesuatu: Sedari dulu MSG (Monosodium Glutamat) atau Micin selalu dikaitkan dengan efek negatif. Sekarang MSG juga citranya tetep negatif tapi kini kepanjangannya jadi Makan Siang Gratis ,lihat eksekusi program ini yang amburadul jadi pikir sesuatu dar dulu msg monosodium glutamat atau micin selalu kait dengan efek negatif sekarang msg juga citra tetap negatif tapi kini panjang jadi makan siang gratis,Positif
@skyphiiii Auto bikin narasi tidak ada food waste dalam program makan siang gratis :V,auto bikin narasi tidak ada food waste dalam program makan siang gratis v,Negatif
kirain program makan siang gratis ,kirain program makan siang gratis,Positif
Klo di lihat berapa fhoto dan video yg beredar makan siang gratis di berapa daerah Sarang kami pda jend @prabowo HENTIKAN PROGRAM MAKAN SIANG GRATIS GANTI DGN PROGRAM YG BERMANFAAT.. bau amis ada permainan anggaran di makan siang gratis,kalau di lihat berapa fhoto dan video yang edar makan siang gratis di berapa daerah sarang kami pda jend henti program makan siang gratis ganti dengan program yang manfaat bau amis ada main anggar di makan siang gratis,Negatif
sekolahku swasta ga masuk program makan siang gratis ternyata makan siang gratis itu beda beda tiap daerah ada yang lengkap ada yang asal ada nasinya aja ada yang pisangnya doang besar lauk lainnya kecil tapi nasinya 3 sendok mending kasih uang aja ke orang tua/para siswa,sekolah swasta tidak masuk program makan siang gratis nyata makan siang gratis itu beda beda tiap daerah ada yang lengkap ada yang asal ada nasi saja ada yang pisang saja besar lauk lain kecil tapi nasi sendok lebih baik kasih uang saja ke orang tua para siswa,Negatif
@FOODFESS2 Admin gerindra harusnya ngefollow base ini gasihh? Dicatetin tuh yg punya usaha catering dengan harga terjangkau dan menu yang layak di tiap daerahnya terus dihubungi biar bisa jadi vendor untuk program makan siang gratis,admin gerindra harus ngefollow base ini gasihh dicatetin itu yang punya usaha catering dengan harga jangkau dan menu yang layak di tiap daerah terus hubung biar bisa jadi vendor untuk program makan siang gratis,Positif
dosa doang ini mah ngata2in menu program makan siang gratis lima tahun kedepan,dosa saja ini mah ngata in menu program makan siang gratis lima tahun depan,Positif
Gw yang kontra makan siang gratis saja juga merasa aneh dengan cara kontra yang aneh sekali masa menjustifikasi hanya dari beberapa anak yang tidak suka. Alasan gw kontra ya karena ini program yang tidak progresif dan pemborosan secara sistematis bukan hanya persoalan selera.,saya yang kontra makan siang gratis saja juga rasa aneh dengan cara kontra yang aneh sekali masa justifikasi hanya dari beberapa anak yang tidak suka alas saya kontra iya karena ini program yang tidak progresif dan boros cara sistematis bukan hanya soal selera,Negatif
@FOODFESS2 Ini kalo program makan siang gratis menu nya kaya gini. Dijamin anak anak pada suka,ini kalau program makan siang gratis menu nya kaya begini jamin anak anak pada suka,Positif
@ackerkeiji Apalagi kak yg program makan siang gratis/makan gizi gratis (headline berita beda2 ) itu menurut aku kek asal2an bgt dan they didnt know what they re doing secondhand embarrassment,apalagi kak yang program makan siang gratis makan gizi gratis headline berita beda itu turut aku seperti asal atas nama banget dan they didnt know what they reply doing secondhand embarrassment,Positif
@FOODFESS2 Nder tolong jadi koordinator program makan siang gratis,nder tolong jadi koordinator program makan siang gratis,Positif
@tanyarlfes Mkanya pak klo bkin program tuh coba dipikir2 dlu Pusing kan hrs ngasih makan siang gratis slama 5 tahun ,mkanya pak kalau bkin program itu coba pikir dulu pusing kan harus beri makan siang gratis slama tahun,Negatif
satu hal yg paling gue benci dari program makan siang gratis:,satu hal yang paling saya benci dari program makan siang gratis,Negatif
@CNNIndonesia Coba Harvey Moeis sama Helena Lim suruh ikut patungan program makan bergizi gratis nyampe itu makan siang gratis sampe 5 tahun. Hehe,coba harvey moeis sama helena lim suruh ikut patungan program makan gizi gratis sampai itu makan siang gratis sampai tahun he,Negatif
Lah bukannya emang begini?? Sumpah gue memang mikir program makan siang gratis itu asbun karna emosi pas debat jd satu negara repot wkwkwk,lah bukan memang begini sumpah saya memang mikir program makan siang gratis itu asal bunyi karena emosi pas debat jadi satu negara repot tawa,Negatif
emangggg dari inkonsistensi target untuk program ini aja udh keliatan. awalnya makan siang gratis buat anak sekolah terus tb tb nyebut buat ibu hamil juga.â€ï¸,memang dari inkonsistensi target untuk program ini saja sudah lihat awal makan siang gratis buat anak sekolah terus tb tb nyebut buat ibu hamil juga  ,Positif
lu mau gw pukulin atau gw suruh ikut program makan siang gratis seumur hidup,kamu mau saya pukulin atau saya suruh ikut program makan siang gratis umur hidup,Negatif
@hrdbacot makannya cm 1X dlm 1hr.kl pun itu anak jd gemuk atau gizinya makin baik bkn serta merta krn program makan siang gratis jg.mrk jg makan dirumah (pagi &amp,makan cuma kali dalam hari kalau pun itu anak jadi gemuk atau gizi makin baik bukan serta merta karena program makan siang gratis juga mrk juga makan rumah pagi amp,Negatif
@PaltiWest2024 Mending stop aja program makan siang gratis kalau di hari berikutnya msh disajikan cm ala kadarnya,lebih baik stop saja program makan siang gratis kalau di hari ikut masih saji cuma ala kadar,Negatif
kalo dikasih pilihan program pangan terjangkau atau makan siang gratis. gw pilih yg pertama. krna imo programnya berkelanjutan dan ngefek bgt ke segala aspek. kaya penangkapan mafia koruptor dsb. pastinya perekonomian jadi lebih lancar. sdgkan maksi kebalikannya.,kalau kasih pilih program pangan jangkau atau makan siang gratis saya pilih yang pertama krna imo program lanjut dan ngefek banget ke segala aspek kaya tangkap mafia koruptor dan bagai pasti ekonomi jadi lebih lancar sdgkan maksi balik,Positif
Ud bener program makan siang gratis menuny onigiri ayam suir + energen Kacang ijo terus snackny chocolatos 2 pcs,sudah benar program makan siang gratis menuny onigiri ayam suir energen kacang ijo terus snackny chocolatos pcs,Negatif
Semua orang yg nanti mengkorupsi anggaran program makan siang gratis semoga cepat dapat azab,semua orang yang nanti korupsi anggar program makan siang gratis moga cepat dapat azab,Positif
@happys0ul_ Mba ini tuh program makan siang gratis bukan program makan sesuai selera, kak ini itu program makan siang gratis bukan program makan sesuai selera,Positif
Genuinely asking parameter kesuksesan program makan siang bergizi gratis ini apa ya? Karena kalau mau ngomongin tingkat stunting kejauhan. Apakah ada survey kebahagiaan siswa atau semacamnya? Persentase makanan habis atau jadi foodwastenya apakah masuk parameter? ,genuinely asking parameter sukses program makan siang gizi gratis ini apa iya karena kalau mau bicara tingkat stunting jauh apakah ada survey bahagia siswa atau macam persentase makan habis atau jadi foodwastenya apakah masuk parameter,Negatif
Gua curiga selama ini banyak subsidi yang distop &amp,saya curiga lama ini banyak subsidi yang stop amp,Negatif
duh program makan siang gratis nih bikin aku jadi sering mengolok-olok makanan. maaf ya makanannya nggak salah tapi kurang layak aja yang salah tetap program asal bunyinya si gemoy kok.,aduh program makan siang gratis ini bikin aku jadi sering olok olok makan maaf iya makan tidak salah tapi kurang layak saja yang salah tetap program asal bunyi si gemoy kok,Negatif
Gua ke sini sini makin ya udhlah program makan siang gratis bisa bantu. Tapi kalo buat foto dan diupload malah ngejadiin si anak buronan tuh ga banget. Makin lama rakyat dibungkam. Yang kecil makin kecil ga bisa dan dilarah hak suaranya,saya ke sini sini makin iya udhlah program makan siang gratis bisa bantu tapi kalau buat foto dan diupload bahkan ngejadiin si anak buron itu tidak banget makin lama rakyat bungkam yang kecil makin kecil tidak bisa dan larah hak suara,Negatif
Para bocil ogah Makan siang gratis program prabocor Katanya menu nya gak enak Bocil aja gak suka apalagi orang dewasa..,para bocil tidak mau makan siang gratis program prabocor kata menu nya tidak enak bocil saja tidak suka apalagi orang dewasa,Negatif
Kok sekolah gw blm ada program makan siang gratis ini yaw ntah projek nya yang belum merata atau emang sekolah gw blm ikut aja,kok sekolah saya belum ada program makan siang gratis ini yaw ntah projek nya yang belum rata atau memang sekolah saya belum ikut saja,Negatif
program makan siang gratis buat anak sekolah indikator keberhasilannya apa ya? BB siswa bertambah? nilai ujian bagus? atau status gizi normal? kalau menunya sama semua trus siswa yang obes gimana?,program makan siang gratis buat anak sekolah indikator hasil apa iya bb siswa tambah nilai uji bagus atau status gizi normal kalau menu sama semua terus siswa yang obes bagaimana,Negatif
@tanyarlfes Program makan siang gratis tu ga worth it menurut ku ya mengingat selera makan setiap anak tu beda-beda. Ketimbang ga habis terus kebuang kan sayang bgt ,program makan siang gratis itu tidak worth it turut ku iya ingat selera makan tiap anak itu beda beda ketimbang tidak habis terus buang kan sayang banget,Negatif
@micunthropist endakk itu lho beb program makan siang gratis si prabs yg seliweran di tl. pdhal sad food bgt kan yak terus aku liat di tiktok pada komen 'harusnya disyukuri jgn pilihÂ²' TAEKKK ,endakk itu lho sayang program makan siang gratis si prabs yang seliwer di tl pdhal sad food banget kan iya terus aku lihat di tiktok pada komen harus syukur jangan pilih taek,Negatif
@Mythicalforest Program makan siang gratis ini memang hanya utk jualan selama kampanye dan 'bancakan' anggaran... masalah pelaksanaan sih 'terserah di lapangan',program makan siang gratis ini memang hanya untuk jual lama kampanye dan bancak anggar masalah laksana sih serah di lapang,Negatif
Gua baru td di sekolah ngomongin ini WKWKWK soalnya gua kaget anak SMA juga dpt padahal program awalnya kan buat mencegah stunting. Lah anak SMA dikasih makan siang gratis buat mencegah stunting gmn ceritanya coba yang ada udh kena duluan njr (cmiiw),saya baru tadi di sekolah bicara ini tawa soal saya kaget anak sma juga dapat padahal program awal kan buat cegah stunting lah anak sma kasih makan siang gratis buat cegah stunting bagaimana cerita coba yang ada sudah kena duluan njr correct me if i m wrong,Negatif
Gosipnya anak sekolah dilarang menyebarkan foto makan siang gratis. Yang bikin saya penasaran pemerintah meminta foto makan siang gratis gak ya ke pihak sekolah? Maksud saya agar pemerintah bisa crosscheck dan jadi bahan evaluasi program ini.,gosip anak sekolah larang sebar foto makan siang gratis yang bikin saya penasaran perintah minta foto makan siang gratis tidak iya ke pihak sekolah maksud saya agar perintah bisa crosscheck dan jadi bahan evaluasi program ini,Negatif
sumpah ini yg gue pikirin dari kemaren. indo udah jadi salah satu negara dengan foodwaste terbanyak ditambah dengan program makan siang gratis yang arahnya ga jelas,sumpah ini yang saya pikirin dari kemarin indo sudah jadi salah satu negara dengan foodwaste banyak tambah dengan program makan siang gratis yang arah tidak jelas,Negatif
Program makan siang gratis ini kalau tetap dipaksakan di mana kondisi sekolah dan siswa yang berbeda-beda bukannya memperbaiki gizi anak malah memperburuk gizi anak tersebut.,program makan siang gratis ini kalau tetap paksa di mana kondisi sekolah dan siswa yang beda beda bukan baik gizi anak bahkan buruk gizi anak sebut,Negatif
Diliat dari ruang kelasnya mah mereka udah bisa beli maksi sendiri / dibekelin ngapain dikasih makan siang gratis lagi. Program cacat emang,liat dari ruang kelas mah mereka sudah bisa beli maksi sendiri dibekelin sedang apa kasih makan siang gratis lagi program cacat memang,Negatif
siapa setuju program makan siang gratis diganti program tidur siang di seluruh sekolah (saya),siapa tuju program makan siang gratis ganti program tidur siang di seluruh sekolah saya,Positif
Cocoklogi. Berita @PSSI pemecatan STY adalah pengalihan isu buruknya kelengkapan gizi dalam program makan siang gratis. Artinya berita STY pengalihan isu #styout #MakanBergiziGratis,cocoklogi berita pecat sty adalah alih isu buruk lengkap gizi dalam program makan siang gratis arti berita sty alih isu,Positif
Terlintas menyadari 1 hal INI INDONESIA BISA JD DARURAT SAMPAH PLASTIK BOY GRGR PROGRAM MAKAN SIANG GRATIS YG PAKE PACKAGING BEGINIAN,lintas sadar hal ini indonesia bisa jadi darurat sampah plastik boy grgr program makan siang gratis yang pakai packaging begini,Positif
ngeliatin program makan siang gratis kayak sad food semua kasian mana anakÂ² tuh masih banyak yg picky eater kan:(,ngeliatin program makan siang gratis kayak sad food semua kasihan mana anak itu masih banyak yang picky eater kan,Negatif
Program makan siang gratis biar anak2 ga stunting tapi kayanya kita yg jadi stunting gara2 liat menunya ,program makan siang gratis biar anak tidak stunting tapi kayak kita yang jadi stunting gara lihat menu,Negatif
ibu ku pas itu sempet disuruh masak makanan buat program makan siang gratis ini tp bayarannya ga jelas jd ibu ku ga ambil minimal kalo kek gtu sehari 300 ribu soalnya masak nya buat org banyakk brngkt nya dari jam 3 pagi udh kek org hajatan lah intinya,ibu ku pas itu sempat suruh masak makan buat program makan siang gratis ini tapi bayar tidak jelas jadi ibu ku tidak ambil minimal kalau seperti gtu hari ribu soal masak nya buat orang banyak berangkat nya dari jam pagi sudah seperti orang hajat lah inti,Negatif
prabowo kata gua lu stop dah itu program makan siang gratis ngabis2in anggaran aja lu,prabowo kata saya kamu stop sudah itu program makan siang gratis ngabis in anggar saja kamu,Positif
Kira2 Program Makan Siang Gratis begini bisa memperbaiki gizi gak klu tidak mending distop karena biayanya terlalu besar Rp 470 Triliun per tahun ? https://t.co/WXw0sA5Z5r,kira program makan siang gratis begini bisa baik gizi tidak kalau tidak lebih baik stop karena biaya terlalu besar rupiah triliun per tahun,Negatif
jatohnya mubazir gasih program makan siang gratis ini??!! #indonprimitif,jatohnya mubazir gasih program makan siang gratis ini,Positif
mnding ini dah lebih proper &amp,mnding ini sudah lebih proper amp,Positif
@uyoktweet Sebenarnya program makan siang gratis ini cukup mudah klo org2nya lurus. Tinggal bkin dapur utama 1 kecamatan 1 dapur dan pengerjaan dipantau ahli gizi termasuk pemorsian makanan. Jadi di satu tempat dan tempat lain kualitas dan kuantitas nya terjaga. Jangan diserahin ke vendor,benar program makan siang gratis ini cukup mudah kalau orang nya lurus tinggal bkin dapur utama camat dapur dan kerja pantau ahli gizi masuk porsi makan jadi di satu tempat dan tempat lain kualitas dan kuantitas nya jaga jangan diserahin ke vendor,Negatif
Program ini target outputnya apa sih Makan gitu doang ga akan jadi perbaikan gizi Kalau cuma makan siang gratis seadanya ntar masa jabatannya selesai berarti udah selesai manfaatnya,program ini target outputnya apa sih makan begitu saja tidak akan jadi baik gizi kalau cuma makan siang gratis ada sebentar masa jabat selesai arti sudah selesai manfaat,Negatif
Kesalahan fatal utama program Makan Siang Gratis adalah menerapkan prinsip Sama Rata Sama Rasa .,salah fatal utama program makan siang gratis adalah terap prinsip sama rata sama rasa,Positif
@Strawberry_6070 @nicorobintweet @barengwarga kalau emg dr awal program pemerintah mau subsidi makan siang gratis ke masyarakat lower class ya knp gak diliat aja dr data KIP atau lain nya jd bisa menekan budget dan bisa ksh makan ke anak2 tsb dengan lebih layak., kalau memang dari awal program perintah mau subsidi makan siang gratis ke masyarakat lower class iya kenapa tidak liat saja dari datang kip atau lain nya jadi bisa tekan budget dan bisa ksh makan ke anak sebut dengan lebih layak,Negatif
ditunggu program makan siang gratis untuk anak kosan,tunggu program makan siang gratis untuk anak kosan,Positif
@FOODFESS2 sangat layak dijadikan program makan siang gratis ,sangat layak jadi program makan siang gratis,Positif
Program Makan Bergizi Gratis resmi dimulai pada 6 Januari 2025 jutaan anak sekolah di Indonesia akan mendapatkan makan siang secara gratis. Inilah mata rantai bisnis makanan besar yang akan menjadi salah satu sumber pertumbuhan ekonomi baru dan sumber kemakmuran baru masyarakat https://t.co/T3q8uGEjpL,program makan gizi gratis resmi mulai pada januari juta anak sekolah di indonesia akan dapat makan siang cara gratis ini mata rantai bisnis makan besar yang akan jadi salah satu sumber tumbuh ekonomi baru dan sumber makmur baru masyarakat,Positif
Kalau kedapannya ada kasus korupsi di program makan siang gratis dan terbukti bersalah maka itu menjadi salah satu bukti kemunafikan pemerintah. Lagi2 program banyak biaya hasil nihil dan hanya untuk mengenyangkan perut pribadi.,kalau kedap ada kasus korupsi di program makan siang gratis dan bukti salah maka itu jadi salah satu bukti munafik perintah lagi program banyak biaya hasil nihil dan hanya untuk kenyang perut pribadi,Positif
@CNNIndonesia industri digital bakal naik lagi nih btw program makan siang gratis bakal gimana? ,industri digital bakal naik lagi ini ngomong-ngomong program makan siang gratis bakal bagaimana,Positif
seru deh yang nerima program makan siang gratis tuh bocil jadi mostly jujur dan gak terafiliasi sama pemilihan presiden xixixi,seru deh yang nerima program makan siang gratis itu bocil jadi mostly jujur dan tidak afiliasi sama pilih presiden tertawa,Negatif
Bahkan sebelum ada Makan Siang Gratis food waste ðŸ‡®ðŸ‡© sangat mengkhawatirkan (hampir 40%) ke-4 terbesar di dunia. Mengingat ini program yg paling digaungkan + Ada anak yg picky eater alergi sesuatu atau ada yg penyajian/konsumsinya tidak layak kita liat nanti update %-nya. https://t.co/9i1oL4y92w,bahkan belum ada makan siang gratis food waste   sangat khawatir hampir ke besar di dunia ingat ini program yang paling gaung ada anak yang picky eater alergi sesuatu atau ada yang saji konsumsi tidak layak kita lihat nanti update nya,Negatif
beneran maksain bgt deh program makan siang gratis ini,sungguh paksa banget deh program makan siang gratis ini,Positif
@wxhyuu reflek keinget program makan siang gratis ,reflek keinget program makan siang gratis,Positif
Kurang setuju sih sama program makan gratis ini berkaca dengan pelatihan di kantor yg pesertanya dikasih makan siang itu tuh banyak bgt sisanya dalam waktu sehari kebayang ini satu sekolah ratusan org se-kabupaten aja sampah sisa makanannya segimana .,kurang tuju sih sama program makan gratis ini kaca dengan latih di kantor yang serta kasih makan siang itu itu banyak banget sisa dalam waktu hari bayang ini satu sekolah ratus orang se kabupaten saja sampah sisa makan segimana,Negatif
Ini orang Facebook sama Twitter gak ada niatan mau bikin Grup / komunitas khusus makan siang gratis kah??? Masalahnya ini bakal ada setiap weekday loh ï¸ï¸ï¸ (Author-nya anonim aja biar tiap hari gak ada video klarifikasi minta maaf ke Gibran ),ini orang facebook sama twitter tidak ada niat mau bikin grup komunitas khusus makan siang gratis kah masalah ini bakal ada tiap weekday loh    author nya anonim saja biar tiap hari tidak ada video klarifikasi minta maaf ke gibran,Negatif
program makan siang gratis ini lebih mirip konten sad food,program makan siang gratis ini lebih mirip konten sad food,Positif
program makan siang gratis macam apa ini ,program makan siang gratis macam apa ini,Positif
wowo fufufafa stopin ga makan siang gratis program jelek ituuu PLSSSSSSS ITU ANGGARAN MENDING DIPAKE KE YANG LEBIH URGENTTT. stop gengsi mengakui itu program jelek dan nggak bermanfaat jangka panjang plss stop bodoh ,wowo fufufafa stopin tidak makan siang gratis program jelek itu pls itu anggar lebih baik pakai ke yang lebih urgent stop gengsi aku itu program jelek dan tidak manfaat jangka panjang plss stop bodoh,Positif
@nh_nh_ Dari awal sdh banyak yg mengatakan dan berfikir bahwa program makan siang dan minum susu gratis sangatlah memboroskan anggaran. Apalagi itu dianggarkan dalam APBN (Uang rakyat dan bukan uangnya Presiden apalgi wakilnya). Blm lagi banyak yg ambil kesempatan dlm program ini.,nh dari awal sudah banyak yang kata dan berfikir bahwa program makan siang dan minum susu gratis sangat boros anggar apalagi itu anggar dalam apbn uang rakyat dan bukan uang presiden apalgi wakil belum lagi banyak yang ambil sempat dalam program ini,Negatif
@NickVesting @andikamalreza plis deh otaknya ga nyampe klo utk kepikiran kyk gini bang klo otaknya nyampe ga akan bikin program asal njeplak makan siang gratis ,plis deh otak tidak sampai kalau untuk pikir seperti begini bang kalau otak sampai tidak akan bikin program asal njeplak makan siang gratis,Negatif
Gatau nih ya kalau misalkan sekolahku nerima makan siang gratis dan aku dpt makanannya... aku mending milih nasi ayam di kantin wkwkwk tp sayang duit pajak ortu kepake untuk program ini wkwk,tidak tahu ini iya kalau misal sekolah nerima makan siang gratis dan aku dapat makan aku lebih baik milih nasi ayam di kantin tawa tapi sayang uang pajak orang tua kepake untuk program ini tertawa,Negatif
@NenkMonica Gemahnya dan gaung nya ke mana mana... Tpi didaerah kami sudah hari kedua belum ada tuh sekolah sekolah yg mendapat kan program makan siang gratis ini.. Sy tidak tau apakah program ini hanya utk daerah tertentu saja.. Hanya untuk Jawa dan kota kota besar saja ..,gemah dan gaung nya ke mana mana tapi daerah kami sudah hari dua belum ada itu sekolah sekolah yang dapat kan program makan siang gratis ini saya tidak tahu apakah program ini hanya untuk daerah tentu saja hanya untuk jawa dan kota kota besar saja,Negatif
damn... emg program makan siang gratis ini gajelas bgt dari awal. lebih baik programnya gausah dilakuin dah mending dikatain omon2 drpd ngasih makan siang ga layak bgt. gw mah ogah liat bentukannya juga ga sopan bgt ngasih makan anak manusia isinya begitu,damn memang program makan siang gratis ini gajelas banget dari awal lebih baik program tidak usah dilakuin sudah lebih baik dikatain omon daripada beri makan siang tidak layak banget saya mah tidak mau lihat bentuk juga tidak sopan banget beri makan anak manusia isi begitu,Negatif
