review_text,processed_text,predictions
@detikcom setuju harus dikaji ulang termasuk program makan siang gratis yg saat ini berjalan itu harus dikaji ulang itu program terlalu dipaksakan sangat membebani anggaran bahkan sampe ada usulan mengalihkan anggaran infrastruktur untuk makan siang gratis,tuju harus kaji ulang masuk program makan siang gratis yang saat ini jalan itu harus kaji ulang itu program terlalu paksa sangat beban anggar bahkan sampai ada usul alih anggar infrastruktur untuk makan siang gratis,Negatif
Kalo pake dana zakat namanya bukan program makan siang gratis. Tapi #berkahjumat ,kalau pakai dana zakat nama bukan program makan siang gratis tapi,Negatif
@antaranews udahlah batalin aja program makan siang gratis nya jelas kedodoran uang nya di sana sini nanti bisa bisa sayur buncisnya tinggal sebatang ,udahlah batalin saja program makan siang gratis nya jelas kedodoran uang nya di sana sini nanti bisa bisa sayur buncis tinggal batang,Positif
@detikcom Coba bilang ke yang punya program makan siang gratis juga berani gak? Jangan standar ganda ah.,coba bilang ke yang punya program makan siang gratis juga berani tidak jangan standar ganda ah,Negatif
Program Makan Siang Gratis Program Sarapan Gratis Nunggu yang mau kasih ide makan larut malam gratis deh ini.,program makan siang gratis program sarap gratis tunggu yang mau kasih ide makan larut malam gratis deh ini,Positif
@Mdy_Asmara1701 Program Maksi Gratis tak mampu cover gizi siswa Prabski imbau orang tua tetap membekali anaknya makan siang ,asmara program maksi gratis tak mampu cover gizi siswa prabski imbau orang tua tetap bekal anak makan siang,Positif
@geloraco YANG SETUJU DANA ZAKAT DIPAKAI UNTUK PROGRAM MAKAN SIANG GRATIS DIPASTIKAN ORANG2 ERROR #BlokirBAZNAS #BlokirBAZNAS https://t.co/xbNV7vrI9W,yang tuju dana zakat pakai untuk program makan siang gratis pasti orang error,Positif
@MurtadhaOne1 Bisa ga sih sekolah-sekolah yang isinya siswa dari kalangan mampu untuk nolak program makan siang ini. Biar pemerintah tuh realisasi program ke tempat yang bener2 membutuhkan. Siswa mampu disediain makan gratis tuh untuk apaa,bisa tidak sih sekolah sekolah yang isi siswa dari kalang mampu untuk nolak program makan siang ini biar perintah itu realisasi program ke tempat yang benar butuh siswa mampu ain makan gratis itu untuk apaa,Negatif
Program awal Prabowo soal makan ini apa sih? Kalo makan siang gratis oke Tapi kalo makan siang bergizi tentu ini jauh melenceng dengan apa yang terjadi sekarang dengan anggaran yang tidak sedikit.,program awal prabowo soal makan ini apa sih kalau makan siang gratis oke tapi kalau makan siang gizi tentu ini jauh lenceng dengan apa yang jadi sekarang dengan anggar yang tidak sedikit,Negatif
Makan Siang Bergizi Gratis. Menu Lengkap 10rb disaat semua bahan makanan dan perlengkapan lainnya naik. Bukan ga dukung program pemerintah tapi kurasa perlu ditinjau ulang loh apalagi sampe kedesa yang dimana akses jalan tanah merah dan aspal berlubang?,makan siang gizi gratis menu lengkap ribu saat semua bahan makan dan lengkap lain naik bukan tidak dukung program perintah tapi rasa perlu tinjau ulang loh apalagi sampai desa yang mana akses jalan tanah merah dan asli tetapi palsu lubang,Positif
Esensi program makan siang gratis. Yang penting gizi importir tercukupi dulu. Gizi siswa beda urusan,esensi program makan siang gratis yang penting gizi importir cukup dulu gizi siswa beda urus,Positif
Ini pasti makan siang gratis cuma buat dalih kan?? Iyaa kan? Biar bisa motong dana sana sini .. Curiga cuma buat masuk kantong pejabat doang iyaa kan?? soalny makananny seadanya g bergizi dan seuprit doang Program ini tuh gagal tpi masih yg nyedot dan merugikan berbagai sektor,ini pasti makan siang gratis cuma buat dalih kan iyaa kan biar bisa motong dana sana sini curiga cuma buat masuk kantong jabat saja iyaa kan soalny makananny ada tidak gizi dan seuprit saja program ini itu gagal tapi masih yang nyedot dan rugi bagai sektor,Negatif
pak pres kalau skrg minta maaf dan mengakui bahwa program makan siang gratis tidak efektif lalu akan merencanakan program yang lebih berguna kedepannya akan gw maafin (sedikit),pak pres kalau sekarang minta maaf dan aku bahwa program makan siang gratis tidak efektif lalu akan rencana program yang lebih guna depan akan saya maafin sedikit,Negatif
@kuropetra @MurtadhaOne1 Ada benernya. Tanpa makan siang gratis pun anggaran tetep aja nguap entah kemana masyarakat gak bisa merasakannya. Tapi seandainya pun miliaran-triliun dipakai untuk program ini mau bertahan sampai kapan?,ada benernya tanpa makan siang gratis pun anggar tetap saja nguap entah mana masyarakat tidak bisa rasa tapi anda pun miliar triliun pakai untuk program ini mau tahan sampai kapan,Negatif
bude gw nyuruh daftar SPPI yg nanti kerjanya ngurus program makan siang gratis gatau aje dia klo ponakannya ini tiap hari maki2 mulu tu program dan ngedoain prabowo downfall hufttttt,bude saya nyuruh daftar sppi yang nanti kerja urus program makan siang gratis tidak tahu aje dia kalau ponakan ini tiap hari maki melulu itu program dan ngedoain prabowo downfall keluh,Negatif
SDA dirampok China makan siang gratis kenapa SDA gak di kelola ? Pastinya rezimnya boneka China . Baru 2 orang China mampu merampok 1.320 T di bantu aparat densus 88 .rakyat dipalak pajak Hingga makan siang jadi program untuk mengatasi kelaparan miris di hukum cuman 3.5 THN https://t.co/1uV5o8izZ8,sda rampok china makan siang gratis kenapa sda tidak di kelola pasti rezim boneka china baru orang china mampu rampok t di bantu aparat densus rakyat palak pajak hingga makan siang jadi program untuk atas lapar miris di hukum cuma tahun,Negatif
Harusnya Perbanyak Lokasi Makan Bergizi Gratis di Kelurahan di Masjid2 Gereja2 dan Rumah Ibadah Agama Yg membutuhkan Bisa Makan Siang disitu. Singgung Pengkritik Program Makan Bergizi Gratis Luhut: Padahal Waktu Dia Pejabat Maling Juga https://t.co/ty8b3M6UKu,harus banyak lokasi makan gizi gratis di lurah di masjid gereja dan rumah ibadah agama yang butuh bisa makan siang situ singgung kritik program makan gizi gratis luhut padahal waktu dia jabat maling juga,Positif
@akukangenprei voter 02 yang milih cuman gara-gara program makan siang gratis tol*l sih kata gw,voter yang milih cuma gara gara program makan siang gratis tol besar sih kata saya,Negatif
@Uki23 Bagus bang program nya . Check kesehatan gratis setelah mengkonsumsi makan siang beracun gratis ,bagus bang program nya check sehat gratis telah konsumsi makan siang racun gratis,Positif
@kegblgnunfaedh Bikin program buat rakyat biar tidak terbebani eh malah skrg rakyat yang disuruh sumbang dan terbebani bawa bekel masing2 itu pak namanya kalo gitu bukan program makan siang gratis,bikin program buat rakyat biar tidak beban eh bahkan sekarang rakyat yang suruh sumbang dan beban bawa bekel masing itu pak nama kalau begitu bukan program makan siang gratis,Negatif
@kegblgnunfaedh Tunjangan kau dan kawan2 kau aja yg dikasih semua nya utk program makan siang gratis tuuu pak... tak nak perlu susah2 mikir ,tunjang kamu dan kawan kamu saja yang kasih semua nya untuk program makan siang gratis itu pak tak nak perlu susah mikir,Positif
harga telor kn emg udh naik dari awal diusungnya program makan siang gratis,harga telor kan memang sudah naik dari awal usung program makan siang gratis,Positif
Udahlah program makan siang gratis tu program paling gagal yg pernah dilakuin presiden2 Indonesia. Tinggal akui minta maap trus ganti dg program lain yg lebih masuk akal apa susahnya,udahlah program makan siang gratis itu program paling gagal yang pernah dilakuin presiden indonesia tinggal aku minta maaf terus ganti dengan program lain yang lebih masuk akal apa susah,Negatif
@barengwarga Bang pendukungnya kalo marah-marah gak jauh dari ï¸ Yang penting gratis ,bang dukung kalau marah marah tidak jauh dari  yang penting gratis,Negatif
ï¸: Yang penting gratis , yang penting gratis,Positif
@Pak_Irv Kan program Makan Bergizi Gratis (MBG) pak bukan lagi makan siang gratis.. artinya targetnya supaya gizi anak-anak tercukupi bukan hanya sakadar kenyang sesuai dengan tweet bapak yg ini,irv kan program makan gizi gratis mbg pak bukan lagi makan siang gratis arti target supaya gizi anak anak cukup bukan hanya sakadar kenyang sesuai dengan tweet bapak yang ini,Positif
@Alfian__Ihsan Gampang dj program makan siang gratis .,ihsan gampang di jalan program makan siang gratis,Positif
@Y_D_Y_P Gak semua anak indonesia mau makan siang gratis mending dibubarin aja deh sambil mengakui kalau program nya gak realistis Atau tetap jalankan makan siang gratis tapi cukup berikan makan siang gratis di sekolah sekolah kawasan 3T (tertinggal terdepan terluar),d y p tidak semua anak indonesia mau makan siang gratis lebih baik dibubarin saja deh sambil aku kalau program nya tidak realistis atau tetap jalan makan siang gratis tapi cukup ikan makan siang gratis di sekolah sekolah kawasan t tinggal depan luar,Negatif
Sudahlah program makan siang gratis ini stop aja lah. Paham kok kita paham gapapa fokus ke program lain dah.,sudah program makan siang gratis ini stop saja lah paham kok kita paham tidak apa fokus ke program lain sudah,Negatif
Td di JALAN RAYA sampah numpuk banget dr samping sampe tumpah gt nutup setengah jalanan jadi kendaraan2 harus lewat dari satu arah. Terus ini mau nambah sampah dari bekas program makan siang gratis .. semoga visa gue ga di tolak tahun ini pengen banget minggat,tadi di jalan raya sampah tumpuk banget dari samping sampai tumpah begitu nutup tengah jalan jadi kendara harus lewat dari satu arah terus ini mau nambah sampah dari bekas program makan siang gratis moga visa saya tidak di tolak tahun ini ingin banget minggat,Negatif
@MurtadhaOne1 Demi makan siang gratis ini banyak sekali dana yg dialihkan ke program makan siang gratis. Sedangkan harga bahan pokok sehari hari trus naik. Bapak Presiden apa gak bisa ya program makan siang gratisnya nanti aja. Fokus ke peningkatan kualitas pendidikan dan lapangan kerja dulu,demi makan siang gratis ini banyak sekali dana yang alih ke program makan siang gratis sedang harga bahan pokok hari hari terus naik bapak presiden apa tidak bisa iya program makan siang gratis nanti saja fokus ke tingkat kualitas didik dan lapang kerja dulu,Negatif
@emerson_yuntho @DPDRI Seluruh DPR dan DPRD tetap mendapatkan gaji tetapi semua tunjangan dan uang dinas diberikan untuk program makan siang gratis,yuntho seluruh dpr dan dprd tetap dapat gaji tetapi semua tunjang dan uang dinas beri untuk program makan siang gratis,Positif
Ini akibat perencanaan program tidak terukur dan tepat sasaran. Sebenarnya ini kode kalau makan siang bergizi gratis ini sudah mulai kesulitan dari segi anggaran,ini akibat rencana program tidak ukur dan tepat sasar benar ini kode kalau makan siang gizi gratis ini sudah mulai sulit dari segi anggar,Negatif
Bisa nggak dikaji ulang aja? Akhir-akhir ini lihat program makan siang gratis ini banyak huru haranya deh.,bisa tidak kaji ulang saja akhir akhir ini lihat program makan siang gratis ini banyak huru hara deh,Negatif
@Labubung_koe Masa' program sebagus Makan Siang Gratis dgn konsep &amp,koe masa program bagus makan siang gratis dengan konsep amp,Positif
Karena ini pasti masaknya dari malemnya baru dimakan besok siang Makan gratis ini program yg bagus tp harus ada regulasinya bukan semaunya dan sembarangan Eh tp yg penting presidenku dan wakilnya sehat selalu ,karena ini pasti masak dari malemnya baru makan besok siang makan gratis ini program yang bagus tapi harus ada regulasi bukan mau dan sembarang eh tapi yang penting presiden dan wakil sehat selalu,Negatif
@tamerlane9470 @akukangenprei Harusnya gak usah buat semua anak sekolah !! Silahkan bikin program makan siang gratis tapi fokuskan program nya untuk anak anak sekolah di daerah yg 3 t ( tertinggal terdepan terluar) Gak semua anak sekolah butuh makan siang gratis,harus tidak perlu buat semua anak sekolah silah bikin program makan siang gratis tapi fokus program nya untuk anak anak sekolah di daerah yang t tinggal depan luar tidak semua anak sekolah butuh makan siang gratis,Negatif
program makan siang gratis bnrÂ² terlalu memaksakan,program makan siang gratis bnr terlalu paksa,Positif
Yg bikin program lu kenapa jadi rakyat yg ikut modalin dengan penghasilan yg udah terpotong sama pajak itu? Klo gitu mending makan dirumah masing . Dan seharusnya pas kampanye kemaren ga usah heboh bilang program makan siang gratis ditanggung pemerintah wkwk,yang bikin program kamu kenapa jadi rakyat yang ikut modalin dengan hasil yang sudah potong sama pajak itu kalau begitu lebih baik makan rumah masing dan harus pas kampanye kemarin tidak perlu heboh bilang program makan siang gratis tanggung perintah tertawa,Negatif
Dear Pak @prabowo Kalau memang program makan siang gratis memang sulit direalisasikan seperti yg dijanjikan saat kampanye dulu mending dihilangkan saja lebih baik fokus pada kerjaÂ² lain yg lebih penting bagi kemajuan RI Pak...,kepada pak kalau memang program makan siang gratis memang sulit realisasi seperti yang janji saat kampanye dulu lebih baik hilang saja lebih baik fokus pada kerja lain yang lebih penting bagi maju ri pak,Negatif
@Saham_fess Percayalah yg ngasih testimoni bagus2 itu jg komplotannya / bot. Ga ada makan siang gratis. Program makan siang bwt anak sekolah aja duitnya sulit apalagi ginian. Lagian klo bener gw yakin byk org kaya sekarang klo semudah itu ,fess percaya yang beri testimoni bagus itu juga komplot bot tidak ada makan siang gratis program makan siang buat anak sekolah saja duit sulit apalagi ginian lagi kalau benar saya yakin banyak orang kaya sekarang kalau mudah itu,Negatif
@kegblgnunfaedh Lah kan pemerintah yang mau ngadain program makan siang gratis kok ujungÂ²nya malah masyarakat yang disuruh nyumbang? Aneh,lah kan perintah yang mau ngadain program makan siang gratis kok ujung nya bahkan masyarakat yang suruh nyumbang aneh,Negatif
Program makan siang gratis. Tidak ada yg gratis = mencari korban .,program makan siang gratis tidak ada yang gratis cari korban,Negatif
@tempodotco Kabinet Prabowo sibuk bersihÂ² dosa Mulyono dr mulai pajak pagar laut dan jebakan program makan siang gratis ide dr Mulyono.,kabinet prabowo sibuk bersih dosa mulyono dari mulai pajak pagar laut dan jebak program makan siang gratis ide dari mulyono,Positif
NAH LOE !!! BIKIN RIBUT AJA Gara2 Pernyataan Ketua DPD RI ... Dana program MSG ( makan siang gratis ) diusahakan dari DANA ZAKAT duit utangan dr chino rp 157 T tdk semua tuk MSG tsb . Mungkin 3 - 4 tahun dana habis Sc : https://t.co/bVCwLh9Aej https://t.co/42XnJYv2aP https://t.co/PKw5qufRKX,nah kamu bikin ribut saja gara nyata ketua dpd ri dana program msg makan siang gratis usaha dari dana zakat uang utang dari chino rupiah t tidak semua untuk msg sebut mungkin tahun dana habis sc,Positif
kadang lucu aja liat komenan di tikt0k yg pada kasian sama konten makan siang gratis pake dana pribadi owo . terus kek kenapa? kan itu program dia yg buat kok bisa ga punya dana trs pke dana dia,kadang lucu saja lihat komenan di tikt ke yang pada kasihan sama konten makan siang gratis pakai dana pribadi owo terus seperti kenapa kan itu program dia yang buat kok bisa tidak punya dana terus pakai dana dia,Negatif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
,nan,Positif
